pracownik_w_projekcie_id|pracownik_id|projekt_id
5432|8014|961
5433|2075|961
5434|5410|961
5435|7403|961
5436|2946|961
5437|7704|961
5438|2113|961
5439|7986|961
5440|5268|962
5441|2238|962
5442|8830|962
5443|3024|962
5444|3824|962
5445|4834|962
5446|2590|962
5447|2028|962
5448|4682|962
5449|929|963
5450|2176|963
5451|6579|963
5452|2821|963
5453|5082|964
5454|1170|964
5455|7332|964
5456|3895|964
5457|8569|964
5458|4015|964
5459|9663|964
5460|1413|964
5461|2887|965
5462|8102|965
5463|1450|965
5464|8499|965
5465|7646|965
5466|182|965
5467|7246|965
5468|9391|966
5469|5924|966
5470|8319|966
5471|6910|966
5472|7905|966
5473|223|967
5474|1954|967
5475|1632|967
5476|7793|967
5477|2260|967
5478|7906|967
5479|290|968
5480|1708|968
5481|3490|968
5482|2409|969
5483|2927|969
5484|7083|969
5485|2509|969
5486|1002|969
5487|4360|969
5488|1157|969
5489|5591|969
5490|1962|970
5491|59|970
5492|6618|970
5493|3286|970
5494|6434|970
5495|3355|970
5496|7601|970
5497|7411|971
5498|2382|971
5499|2204|971
5500|2162|971
5501|2992|971
5502|7165|971
5503|2959|972
5504|212|972
5505|5202|972
5506|7402|973
5507|8404|973
5508|2256|973
5509|1924|973
5510|5087|973
5511|1095|973
5512|5233|973
5513|8847|973
5514|5018|974
5515|2644|974
5516|8980|974
5517|8940|975
5518|9774|975
5519|212|975
5520|4590|976
5521|4324|976
5522|7610|976
5523|6572|976
5524|9718|976
5525|929|976
5526|6343|976
5527|7544|976
5528|5630|977
5529|6961|977
5530|9699|977
5531|8836|977
5532|2084|978
5533|4189|978
5534|3098|978
5535|9962|978
5536|3918|978
5537|479|978
5538|4721|978
5539|7917|978
5540|112|978
5541|8575|978
5542|9637|979
5543|1890|979
5544|6925|979
5545|2106|979
5546|1745|979
5547|6362|979
5548|5904|979
5549|4782|980
5550|5219|980
5551|6413|980
5552|7795|980
5553|2902|980
5554|2235|980
5555|4522|980
5556|3082|981
5557|3367|981
5558|3013|981
5559|3152|981
5560|1523|981
5561|6946|981
5562|5831|981
5563|6163|981
5564|3548|981
5565|9092|982
5566|2022|982
5567|5849|982
5568|7695|982
5569|2844|982
5570|1063|982
5571|5013|982
5572|1341|982
5573|1741|982
5574|9353|983
5575|113|983
5576|7422|983
5577|2262|983
5578|2956|984
5579|6303|984
5580|8713|985
5581|5314|986
5582|6541|986
5583|5049|986
5584|6240|986
5585|706|986
5586|3187|986
5587|5331|986
5588|5547|987
5589|8556|987
5590|9891|987
5591|946|988
5592|1375|989
5593|3589|989
5594|8187|989
5595|3266|989
5596|284|989
5597|5275|989
5598|4558|989
5599|7581|990
5600|8914|990
5601|1063|990
5602|1064|991
5603|2254|991
5604|1316|991
5605|8279|991
5606|2430|991
5607|2918|991
5608|31|991
5609|4099|991
5610|3500|992
5611|8853|992
5612|5086|992
5613|1026|992
5614|1903|992
5615|3369|992
5616|3927|992
5617|277|992
5618|9863|992
5619|8684|992
5620|6933|993
5621|2496|993
5622|9282|993
5623|5282|993
5624|9781|994
5625|7230|994
5626|6418|994
5627|217|994
5628|4455|995
5629|4828|995
5630|6393|995
5631|4484|995
5632|2474|995
5633|4231|995
5634|7087|995
5635|3084|995
5636|3766|996
5637|5957|997
5638|7212|997
5639|641|997
5640|6322|997
5641|7012|997
5642|1722|997
5643|689|997
5644|6900|997
5645|1073|997
5646|230|997
5647|9951|998
5648|575|998
5649|6595|998
5650|4192|998
5651|9404|998
5652|4505|999
5653|2330|999
5654|5885|999
5655|2946|999
5656|5194|999
5657|1744|999
5658|1170|1000
5659|3796|1000
5660|348|1000
5661|6586|1000
5662|1965|1000
5663|380|1000
5664|3734|1000
5665|2021|1000
5666|7833|1000
5667|419|1000
5668|7310|1001
5669|4181|1001
5670|2947|1001
5671|9947|1001
5672|6148|1001
5673|425|1001
5674|5308|1001
5675|9763|1001
5676|8342|1001
5677|8587|1002
5678|8045|1003
5679|5458|1003
5680|4851|1003
5681|3893|1003
5682|9672|1003
5683|8775|1003
5684|4778|1004
5685|6652|1004
5686|6513|1004
5687|3477|1004
5688|3777|1004
5689|1513|1004
5690|8547|1004
5691|9155|1004
5692|2582|1004
5693|2555|1004
5694|5815|1005
5695|5206|1005
5696|5923|1005
5697|1309|1005
5698|8752|1006
5699|6372|1006
5700|1816|1006
5701|8468|1006
5702|2316|1006
5703|8936|1006
5704|1751|1006
5705|6934|1006
5706|707|1006
5707|1350|1006
5708|7073|1007
5709|6801|1007
5710|7245|1007
5711|2246|1007
5712|1258|1008
5713|5655|1008
5714|4907|1008
5715|8024|1008
5716|5056|1009
5717|7529|1009
5718|787|1009
5719|5929|1009
5720|3178|1010
5721|2399|1010
5722|2677|1010
5723|338|1010
5724|7436|1010
5725|1185|1011
5726|2825|1011
5727|8347|1011
5728|2903|1011
5729|5546|1011
5730|3415|1011
5731|978|1012
5732|2590|1012
5733|6538|1012
5734|1712|1012
5735|5363|1012
5736|6265|1012
5737|6373|1013
5738|3624|1013
5739|9669|1013
5740|8309|1013
5741|6994|1013
5742|8928|1013
5743|3904|1013
5744|6125|1013
5745|8894|1013
5746|2650|1014
5747|3234|1014
5748|3217|1014
5749|957|1014
5750|6749|1014
5751|6596|1014
5752|1116|1014
5753|9808|1014
5754|4258|1014
5755|4254|1015
5756|8901|1016
5757|1369|1016
5758|7214|1016
5759|5835|1016
5760|9585|1016
5761|4016|1016
5762|2482|1016
5763|8170|1016
5764|9394|1017
5765|9805|1017
5766|3990|1017
5767|9234|1017
5768|8068|1018
5769|4431|1018
5770|6626|1018
5771|2555|1018
5772|8846|1018
5773|5057|1018
5774|6995|1019
5775|2733|1019
5776|2063|1019
5777|6517|1019
5778|4132|1019
5779|8123|1019
5780|8880|1019
5781|9884|1019
5782|8294|1019
5783|7842|1020
5784|7823|1020
5785|4215|1020
5786|1680|1020
5787|1606|1020
5788|8221|1021
5789|7722|1021
5790|9246|1021
5791|5018|1021
5792|419|1021
5793|1047|1021
5794|3256|1021
5795|5809|1021
5796|1194|1021
5797|1185|1021
5798|1639|1022
5799|4507|1022
5800|4487|1022
5801|3401|1023
5802|906|1023
5803|9025|1023
5804|302|1023
5805|2408|1023
5806|3657|1023
5807|4613|1023
5808|7277|1024
5809|1617|1024
5810|7991|1024
5811|5884|1024
5812|7333|1024
5813|4182|1024
5814|2192|1025
5815|3057|1025
5816|3361|1025
5817|5489|1025
5818|859|1025
5819|2709|1025
5820|66|1025
5821|7630|1025
5822|491|1025
5823|8116|1026
5824|3698|1026
5825|4167|1026
5826|3397|1026
5827|3839|1026
5828|9802|1026
5829|6105|1026
5830|827|1026
5831|5156|1026
5832|3640|1027
5833|8532|1028
5834|9856|1028
5835|1830|1028
5836|924|1028
5837|1699|1029
5838|282|1029
5839|6004|1029
5840|3048|1029
5841|4455|1029
5842|1598|1029
5843|2696|1029
5844|1802|1030
5845|6668|1030
5846|9750|1031
5847|3776|1031
5848|2107|1031
5849|9507|1031
5850|6408|1032
5851|3174|1032
5852|5085|1032
5853|3407|1032
5854|2339|1032
5855|7827|1032
5856|9092|1032
5857|3934|1032
5858|8071|1033
5859|3198|1033
5860|7|1034
5861|1188|1034
5862|5462|1034
5863|3446|1034
5864|7433|1034
5865|6725|1034
5866|4346|1035
5867|8765|1035
5868|7010|1035
5869|5579|1035
5870|2115|1035
5871|4452|1035
5872|7785|1035
5873|7256|1036
5874|6660|1036
5875|6179|1036
5876|1642|1036
5877|7834|1036
5878|8262|1036
5879|4576|1036
5880|4845|1036
5881|4967|1037
5882|7889|1037
5883|3781|1037
5884|2337|1037
5885|5064|1037
5886|4363|1038
5887|2306|1038
5888|9142|1038
5889|2862|1039
5890|7585|1039
5891|4738|1039
5892|4854|1039
5893|2146|1039
5894|4362|1039
5895|4758|1039
5896|8851|1039
5897|5219|1039
5898|7414|1040
5899|7818|1040
5900|7565|1040
5901|9584|1040
5902|9272|1041
5903|2705|1041
5904|4527|1041
5905|7413|1041
5906|1010|1041
5907|7236|1041
5908|3327|1042
5909|6718|1043
5910|6197|1043
5911|3912|1043
5912|5331|1043
5913|218|1043
5914|4841|1043
5915|9105|1043
5916|5024|1044
5917|9152|1044
5918|9249|1044
5919|913|1044
5920|8782|1044
5921|3199|1044
5922|8789|1044
5923|1096|1044
5924|8792|1045
5925|3628|1045
5926|779|1045
5927|751|1045
5928|7198|1046
5929|1502|1046
5930|4627|1046
5931|2853|1046
5932|9952|1046
5933|1612|1046
5934|9982|1046
5935|8389|1046
5936|2665|1046
5937|2810|1046
5938|9278|1047
5939|5031|1047
5940|2481|1047
5941|3533|1047
5942|1897|1047
5943|4994|1047
5944|6625|1047
5945|5662|1048
5946|4592|1048
5947|4504|1049
5948|8409|1049
5949|3571|1049
5950|84|1049
5951|1562|1049
5952|1122|1049
5953|8894|1049
5954|8886|1049
5955|5892|1049
5956|4575|1049
5957|1153|1050
5958|2333|1050
5959|1485|1051
5960|7091|1051
5961|9021|1052
5962|5844|1052
5963|2041|1052
5964|4903|1052
5965|4757|1052
5966|5767|1052
5967|8011|1052
5968|38|1052
5969|3684|1052
5970|2461|1052
5971|4486|1053
5972|1833|1053
5973|57|1053
5974|4600|1053
5975|3280|1053
5976|8756|1053
5977|6073|1053
5978|1985|1053
5979|7076|1054
5980|8436|1054
5981|9366|1054
5982|9944|1054
5983|954|1054
5984|9834|1054
5985|1905|1054
5986|5037|1054
5987|7056|1055
5988|4512|1055
5989|3802|1055
5990|8281|1055
5991|3016|1056
5992|2783|1056
5993|9468|1056
5994|216|1056
5995|6967|1056
5996|6622|1056
5997|5164|1056
5998|6190|1056
5999|9641|1056
6000|233|1057
6001|5758|1057
6002|4504|1057
6003|7687|1057
6004|8804|1058
6005|7114|1059
6006|550|1059
6007|5072|1059
6008|1337|1059
6009|9887|1059
6010|6487|1059
6011|4834|1059
6012|9826|1059
6013|1271|1059
6014|5746|1059
6015|1213|1060
6016|5347|1060
6017|8589|1060
6018|4187|1060
6019|4165|1061
6020|5499|1061
6021|6411|1061
6022|1657|1061
6023|3218|1061
6024|1453|1061
6025|4493|1061
6026|2710|1062
6027|6006|1062
6028|4554|1062
6029|2438|1063
6030|1126|1063
6031|4479|1063
6032|4333|1063
6033|7690|1063
6034|420|1063
6035|2061|1063
6036|9588|1063
6037|6528|1063
6038|6655|1064
6039|1541|1064
6040|3336|1064
6041|8138|1064
6042|5551|1064
6043|9781|1064
6044|130|1065
6045|97|1065
6046|6601|1065
6047|3723|1066
6048|116|1066
6049|5014|1066
6050|7335|1066
6051|9446|1066
6052|4181|1066
6053|7038|1066
6054|5758|1066
6055|6342|1066
6056|1135|1066
6057|7328|1067
6058|6324|1067
6059|7272|1067
6060|2554|1067
6061|8423|1067
6062|6379|1067
6063|3224|1068
6064|9764|1068
6065|3091|1069
6066|4390|1069
6067|2053|1069
6068|4841|1069
6069|7259|1070
6070|7490|1070
6071|6659|1070
6072|4671|1070
6073|2476|1070
6074|3760|1070
6075|5942|1070
6076|6631|1071
6077|9468|1072
6078|5571|1072
6079|1857|1072
6080|417|1072
6081|4237|1072
6082|2835|1072
6083|2020|1072
6084|4886|1073
6085|4354|1073
6086|602|1073
6087|9601|1074
6088|7614|1074
6089|8415|1074
6090|6656|1074
6091|2670|1074
6092|5316|1075
6093|3857|1075
6094|8290|1075
6095|7063|1075
6096|6263|1075
6097|934|1075
6098|5065|1075
6099|2745|1075
6100|6891|1076
6101|3045|1076
6102|5663|1076
6103|8983|1076
6104|2344|1076
6105|8526|1076
6106|2008|1076
6107|2780|1076
6108|931|1076
6109|288|1076
6110|6363|1077
6111|4177|1077
6112|825|1077
6113|7396|1077
6114|5750|1077
6115|723|1077
6116|2981|1077
6117|1453|1077
6118|4210|1077
6119|9237|1078
6120|6123|1079
6121|3639|1079
6122|6406|1079
6123|5493|1079
6124|5841|1079
6125|7708|1080
6126|6695|1080
6127|9481|1081
6128|6522|1081
6129|4050|1082
6130|1309|1083
6131|1686|1083
6132|8574|1083
6133|1810|1083
6134|1097|1083
6135|7862|1083
6136|9596|1083
6137|354|1083
6138|585|1084
6139|5795|1084
6140|5726|1084
6141|7213|1084
6142|6831|1084
6143|4482|1084
6144|8578|1084
6145|4581|1084
6146|8558|1084
6147|2726|1084
6148|323|1085
6149|366|1085
6150|8915|1085
6151|9956|1085
6152|4633|1085
6153|9117|1086
6154|752|1086
6155|592|1086
6156|561|1086
6157|7222|1086
6158|3069|1086
6159|539|1086
6160|5125|1086
6161|8312|1087
6162|5211|1087
6163|9443|1087
6164|9010|1087
6165|1910|1087
6166|8645|1088
6167|8458|1088
6168|8851|1088
6169|4260|1088
6170|7704|1088
6171|5475|1089
6172|9882|1090
6173|8425|1090
6174|6381|1090
6175|1231|1090
6176|4437|1090
6177|6395|1090
6178|4968|1091
6179|7377|1091
6180|7790|1091
6181|4010|1091
6182|6668|1091
6183|1469|1092
6184|7771|1092
6185|3324|1092
6186|4143|1092
6187|2253|1093
6188|1659|1093
6189|7048|1093
6190|44|1093
6191|3545|1093
6192|3837|1093
6193|4822|1094
6194|3342|1094
6195|2360|1094
6196|8578|1094
6197|8752|1094
6198|3060|1095
6199|3069|1095
6200|880|1095
6201|2485|1095
6202|2410|1095
6203|3962|1095
6204|2278|1095
6205|1257|1095
6206|6249|1095
6207|2108|1095
6208|6298|1096
6209|5811|1096
6210|1354|1096
6211|5313|1096
6212|2589|1096
6213|6030|1096
6214|6056|1096
6215|3692|1096
6216|681|1096
6217|8813|1097
6218|6136|1097
6219|4311|1097
6220|7400|1097
6221|3278|1097
6222|5793|1097
6223|1715|1097
6224|3663|1097
6225|8135|1098
6226|3862|1098
6227|8938|1098
6228|1824|1098
6229|3946|1098
6230|8537|1098
6231|1662|1098
6232|1404|1098
6233|4338|1099
6234|9776|1099
6235|964|1099
6236|464|1099
6237|4691|1099
6238|6432|1099
6239|1093|1100
6240|4308|1100
6241|8278|1100
6242|9700|1101
6243|3550|1101
6244|6279|1101
6245|451|1101
6246|2318|1101
6247|2581|1101
6248|7650|1101
6249|7794|1101
6250|2885|1101
6251|9527|1102
6252|5605|1102
6253|1642|1103
6254|7084|1103
6255|4187|1103
6256|6266|1103
6257|1352|1103
6258|7647|1103
6259|9156|1103
6260|1266|1103
6261|388|1103
6262|9131|1104
6263|1304|1104
6264|3044|1104
6265|4479|1104
6266|5769|1104
6267|134|1104
6268|6953|1104
6269|3320|1104
6270|6915|1105
6271|7907|1105
6272|1935|1105
6273|4730|1105
6274|3365|1106
6275|9886|1106
6276|9417|1106
6277|6456|1107
6278|605|1107
6279|2386|1107
6280|5856|1107
6281|9025|1107
6282|7681|1107
6283|6624|1107
6284|5443|1108
6285|2558|1108
6286|9253|1108
6287|3806|1108
6288|9680|1108
6289|2207|1108
6290|1193|1108
6291|5178|1108
6292|7380|1109
6293|4274|1109
6294|373|1109
6295|6708|1109
6296|600|1109
6297|6794|1109
6298|9983|1109
6299|1681|1109
6300|7095|1109
6301|3798|1109
6302|3326|1110
6303|4724|1110
6304|3985|1110
6305|4787|1110
6306|3944|1110
6307|3512|1110
6308|1261|1110
6309|4795|1110
6310|4093|1110
6311|431|1111
6312|1723|1111
6313|8402|1111
6314|5626|1111
6315|1864|1111
6316|1878|1111
6317|7438|1111
6318|9607|1111
6319|6645|1112
6320|9625|1112
6321|7385|1113
6322|7810|1113
6323|3798|1114
6324|5679|1114
6325|2041|1114
6326|2251|1114
6327|195|1114
6328|9620|1114
6329|1262|1114
6330|8954|1114
6331|2789|1115
6332|2416|1115
6333|9524|1115
6334|5498|1115
6335|2972|1115
6336|4336|1116
6337|5565|1116
6338|6421|1116
6339|9143|1116
6340|466|1116
6341|8508|1116
6342|1109|1116
6343|5584|1116
6344|7211|1117
6345|4142|1117
6346|4748|1118
6347|4490|1118
6348|8811|1118
6349|4242|1118
6350|8186|1118
6351|8393|1118
6352|8024|1118
6353|6018|1118
6354|1275|1118
6355|2150|1119
6356|765|1119
6357|2616|1119
6358|1814|1119
6359|2217|1119
6360|9012|1119
6361|1826|1120
6362|2366|1120
6363|2555|1120
6364|5828|1120
6365|9080|1120
6366|6437|1120
6367|9548|1120
6368|817|1120
6369|1016|1120
6370|6432|1120
6371|967|1121
6372|4259|1121
6373|9147|1121
6374|608|1121
6375|1429|1121
6376|346|1121
6377|4127|1121
6378|2814|1122
6379|7428|1122
6380|4248|1122
6381|1072|1122
6382|2020|1122
6383|5201|1122
6384|2614|1122
6385|1427|1123
6386|8417|1123
6387|2098|1123
6388|5674|1123
6389|5124|1123
6390|3745|1123
6391|540|1124
6392|9069|1124
6393|2556|1124
6394|2520|1124
6395|846|1124
6396|9555|1124
6397|8343|1124
6398|3329|1125
6399|8949|1125
6400|3037|1125
6401|2893|1125
6402|9085|1125
6403|6995|1125
6404|3292|1126
6405|9808|1126
6406|91|1126
6407|6137|1126
6408|7416|1126
6409|547|1126
6410|3712|1126
6411|4101|1126
6412|6970|1127
6413|4641|1127
6414|5418|1127
6415|6067|1127
6416|382|1127
6417|4895|1127
6418|6791|1127
6419|4380|1127
6420|2790|1127
6421|9531|1127
6422|1249|1128
6423|2110|1128
6424|8668|1128
6425|2311|1129
6426|7141|1129
6427|7051|1130
6428|4500|1130
6429|5235|1131
6430|7675|1131
6431|3422|1131
6432|3307|1131
6433|6883|1131
6434|2737|1132
6435|4696|1132
6436|9621|1132
6437|1416|1132
6438|6347|1133
6439|7342|1133
6440|5500|1133
6441|4641|1134
6442|6135|1134
6443|8149|1134
6444|7297|1134
6445|8889|1134
6446|6505|1134
6447|8682|1135
6448|1401|1135
6449|560|1136
6450|4085|1136
6451|1057|1136
6452|9434|1137
6453|7843|1138
6454|41|1138
6455|9063|1138
6456|6270|1138
6457|8687|1138
6458|8266|1139
6459|6050|1139
6460|2135|1140
6461|4736|1140
6462|6971|1140
6463|7312|1140
6464|3533|1140
6465|8801|1140
6466|5225|1141
6467|527|1141
6468|2987|1141
6469|5313|1141
6470|5900|1141
6471|1957|1141
6472|9853|1141
6473|5918|1141
6474|1350|1142
6475|5176|1142
6476|2|1142
6477|9275|1143
6478|9162|1143
6479|8783|1143
6480|5641|1144
6481|8979|1144
6482|4262|1144
6483|3040|1144
6484|1685|1144
6485|2044|1144
6486|2587|1144
6487|1514|1144
6488|8137|1145
6489|2864|1145
6490|3961|1145
6491|4215|1145
6492|3124|1145
6493|9427|1145
6494|7781|1145
6495|1991|1145
6496|8570|1146
6497|1660|1147
6498|9201|1147
6499|5614|1147
6500|8120|1147
6501|3167|1147
6502|6421|1147
6503|8719|1147
6504|6959|1147
6505|9332|1147
6506|5200|1147
6507|532|1148
6508|268|1148
6509|5937|1148
6510|4693|1148
6511|9506|1148
6512|8074|1148
6513|4497|1148
6514|5979|1149
6515|5566|1150
6516|2295|1150
6517|5979|1150
6518|9148|1150
6519|5078|1151
6520|5781|1151
6521|3612|1151
6522|3893|1151
6523|8377|1151
6524|6388|1151
6525|7706|1151
6526|1025|1152
6527|81|1152
6528|10|1153
6529|4070|1154
6530|2145|1154
6531|2432|1154
6532|8580|1154
6533|2939|1154
6534|8717|1154
6535|5140|1154
6536|3632|1155
6537|337|1155
6538|3431|1155
6539|6016|1155
6540|8124|1155
6541|5816|1155
6542|5951|1155
6543|7428|1155
6544|2568|1155
6545|79|1155
6546|971|1156
6547|6820|1156
6548|5254|1156
6549|5741|1156
6550|8703|1156
6551|8957|1157
6552|4289|1157
6553|3159|1157
6554|9239|1157
6555|7543|1157
6556|2109|1157
6557|4658|1157
6558|6295|1157
6559|1381|1157
6560|6585|1157
6561|6720|1158
6562|9339|1158
6563|4861|1158
6564|5516|1158
6565|9332|1159
6566|8376|1159
6567|5252|1159
6568|4788|1159
6569|9745|1159
6570|7407|1159
6571|7878|1159
6572|4730|1159
6573|5743|1160
6574|5448|1160
6575|6284|1160
6576|7361|1160
6577|5765|1160
6578|5636|1160
6579|9025|1160
6580|1511|1160
6581|4464|1160
6582|9702|1161
6583|7166|1161
6584|502|1161
6585|4278|1162
6586|992|1162
6587|846|1162
6588|7104|1162
6589|1792|1163
6590|7097|1164
6591|9118|1164
6592|4043|1164
6593|9921|1164
6594|3553|1164
6595|431|1164
6596|7828|1164
6597|6589|1164
6598|2359|1164
6599|7416|1164
6600|1068|1165
6601|6094|1165
6602|5529|1165
6603|1356|1165
6604|5140|1165
6605|4450|1165
6606|8958|1165
6607|4900|1165
6608|577|1165
6609|564|1165
6610|5439|1166
6611|3474|1166
6612|9808|1166
6613|1104|1166
6614|2386|1166
6615|735|1167
6616|6084|1167
6617|3357|1167
6618|5687|1167
6619|593|1167
6620|3708|1167
6621|1765|1167
6622|1150|1167
6623|6947|1167
6624|502|1167
6625|5830|1168
6626|6044|1168
6627|7911|1168
6628|3516|1168
6629|7999|1168
6630|8748|1168
6631|3069|1168
6632|736|1168
6633|4216|1169
6634|9015|1169
6635|3446|1169
6636|8293|1169
6637|7459|1169
6638|797|1169
6639|3058|1169
6640|9358|1169
6641|6585|1170
6642|4871|1170
6643|7110|1170
6644|7372|1170
6645|2646|1170
6646|7807|1170
6647|7527|1170
6648|2908|1170
6649|2994|1170
6650|4891|1171
6651|4822|1171
6652|117|1171
6653|9169|1171
6654|2047|1172
6655|7182|1172
6656|904|1172
6657|6522|1172
6658|8425|1172
6659|3671|1172
6660|5719|1172
6661|3776|1173
6662|9395|1173
6663|3979|1173
6664|3162|1173
6665|195|1173
6666|4372|1173
6667|8801|1173
6668|4744|1174
6669|4227|1174
6670|4657|1175
6671|5071|1175
6672|445|1175
6673|3128|1175
6674|8440|1175
6675|9606|1175
6676|9409|1175
6677|7248|1175
6678|2403|1175
6679|3378|1175
6680|8777|1176
6681|2892|1176
6682|2626|1176
6683|9183|1176
6684|5628|1176
6685|8215|1176
6686|4302|1176
6687|7108|1176
6688|2059|1176
6689|9752|1176
6690|1427|1177
6691|6022|1177
6692|1238|1177
6693|2266|1177
6694|8211|1177
6695|3584|1177
6696|164|1178
6697|3781|1178
6698|6094|1178
6699|1608|1178
6700|1772|1179
6701|5184|1179
6702|4914|1179
6703|44|1179
6704|2752|1179
6705|5667|1179
6706|2262|1179
6707|9643|1179
6708|6169|1180
6709|1811|1180
6710|491|1180
6711|1170|1180
6712|968|1180
6713|4851|1180
6714|6951|1180
6715|7934|1181
6716|1563|1181
6717|3442|1181
6718|5396|1181
6719|5779|1181
6720|6448|1181
6721|8575|1182
6722|3368|1182
6723|3402|1182
6724|1556|1182
6725|5663|1183
6726|4|1183
6727|5551|1183
6728|1858|1183
6729|3198|1183
6730|8229|1183
6731|5182|1183
6732|7280|1183
6733|7524|1183
6734|2252|1184
6735|1354|1184
6736|2029|1184
6737|4900|1185
6738|5057|1185
6739|2767|1185
6740|735|1185
6741|2352|1185
6742|8718|1185
6743|8361|1186
6744|8472|1186
6745|7315|1186
6746|3296|1186
6747|7873|1187
6748|7927|1187
6749|7034|1187
6750|837|1187
6751|9928|1187
6752|9163|1187
6753|5587|1188
6754|1756|1188
6755|6045|1188
6756|1039|1189
6757|7578|1189
6758|5743|1189
6759|5672|1189
6760|1679|1189
6761|4065|1189
6762|2681|1189
6763|6153|1189
6764|398|1190
6765|5079|1190
6766|8765|1191
6767|7384|1191
6768|1554|1191
6769|9380|1191
6770|6546|1191
6771|5110|1191
6772|9768|1192
6773|6085|1192
6774|9006|1192
6775|3575|1192
6776|4838|1192
6777|2120|1192
6778|7625|1192
6779|4340|1193
6780|577|1193
6781|9624|1193
6782|1022|1193
6783|3549|1193
6784|2871|1193
6785|6034|1194
6786|8296|1194
6787|3732|1194
6788|9453|1194
6789|2780|1194
6790|3754|1194
6791|3016|1194
6792|2006|1194
6793|3457|1194
6794|9801|1195
6795|1726|1195
6796|3578|1195
6797|9483|1195
6798|6686|1195
6799|7543|1195
6800|2712|1195
6801|3317|1195
6802|1669|1195
6803|1234|1195
6804|6396|1196
6805|4741|1196
6806|4015|1196
6807|299|1197
6808|6247|1197
6809|8794|1197
6810|7184|1197
6811|288|1198
6812|6894|1198
6813|1351|1199
6814|9663|1199
6815|3646|1200
6816|6333|1200
6817|3156|1200
6818|8417|1200
6819|4766|1200
6820|3293|1200
6821|9934|1200
6822|8458|1200
6823|7532|1200
6824|4193|1201
6825|8314|1202
6826|6280|1202
6827|368|1202
6828|565|1203
6829|5208|1203
6830|6093|1203
6831|8353|1204
6832|7479|1204
6833|5182|1205
6834|6253|1205
6835|2176|1205
6836|2846|1205
6837|5882|1205
6838|8319|1205
6839|7357|1205
6840|7467|1205
6841|9167|1205
6842|6730|1206
6843|168|1206
6844|658|1206
6845|8237|1206
6846|3592|1206
6847|4814|1206
6848|9250|1206
6849|1610|1206
6850|4797|1207
6851|326|1207
6852|6153|1207
6853|9585|1207
6854|7448|1207
6855|3991|1208
6856|5439|1208
6857|5203|1208
6858|4020|1208
6859|9345|1209
6860|9256|1209
6861|1676|1209
6862|9540|1210
6863|1089|1210
6864|3921|1210
6865|112|1210
6866|8145|1210
6867|6580|1211
6868|7150|1211
6869|9310|1211
6870|2960|1211
6871|3098|1211
6872|3092|1211
6873|8171|1211
6874|2362|1211
6875|8062|1212
6876|5307|1213
6877|1559|1213
6878|7593|1213
6879|1755|1213
6880|372|1213
6881|1137|1213
6882|2107|1213
6883|9048|1213
6884|7307|1213
6885|9278|1213
6886|6153|1214
6887|4828|1214
6888|535|1214
6889|4424|1214
6890|5254|1214
6891|9999|1214
6892|2709|1215
6893|2203|1215
6894|4806|1216
6895|1543|1216
6896|7777|1216
6897|1702|1216
6898|8380|1216
6899|1397|1217
6900|9163|1217
6901|8090|1217
6902|2905|1217
6903|5116|1217
6904|4208|1218
6905|4233|1218
6906|9429|1218
6907|640|1218
6908|6031|1218
6909|2398|1218
6910|4359|1218
6911|6479|1218
6912|1070|1218
6913|8609|1218
6914|5659|1219
6915|4481|1219
6916|6975|1219
6917|7474|1220
6918|4998|1220
6919|377|1220
6920|3768|1220
6921|551|1220
6922|3343|1220
6923|1185|1220
6924|8689|1220
6925|2147|1221
6926|8025|1221
6927|1637|1221
6928|1860|1221
6929|5066|1222
6930|516|1222
6931|7102|1222
6932|8792|1222
6933|9793|1222
6934|9207|1223
6935|9262|1223
6936|5866|1223
6937|8946|1223
6938|5701|1223
6939|1436|1224
6940|4987|1225
6941|1771|1225
6942|549|1225
6943|8828|1225
6944|6235|1225
6945|8738|1225
6946|2005|1226
6947|2504|1226
6948|7098|1226
6949|9199|1226
6950|267|1226
6951|4487|1226
6952|7246|1226
6953|2324|1226
6954|3953|1226
6955|5548|1227
6956|2457|1227
6957|5730|1227
6958|2340|1227
6959|9462|1227
6960|9514|1227
6961|9632|1227
6962|8541|1227
6963|3306|1227
6964|7145|1227
6965|2874|1228
6966|8687|1228
6967|485|1228
6968|3672|1228
6969|7322|1228
6970|5224|1228
6971|9466|1228
6972|3872|1228
6973|7961|1228
6974|8411|1229
6975|5944|1229
6976|7449|1229
6977|49|1229
6978|8397|1229
6979|7806|1230
6980|9527|1230
6981|4240|1230
6982|7697|1230
6983|3931|1230
6984|3674|1230
6985|8555|1230
6986|9176|1230
6987|3106|1230
6988|4894|1230
6989|7155|1231
6990|8896|1231
6991|1076|1231
6992|9620|1231
6993|1249|1232
6994|7907|1232
6995|8781|1232
6996|6329|1232
6997|6401|1232
6998|1738|1232
6999|1360|1232
7000|4355|1232
7001|9922|1232
7002|6826|1233
7003|3906|1233
7004|6537|1233
7005|8417|1233
7006|228|1234
7007|3211|1234
7008|9950|1234
7009|8385|1234
7010|4635|1234
7011|1022|1234
7012|9453|1235
7013|1436|1235
7014|8530|1235
7015|7544|1235
7016|4095|1235
7017|2872|1235
7018|1410|1235
7019|6998|1236
7020|7694|1236
7021|5291|1236
7022|6381|1236
7023|4296|1236
7024|5698|1236
7025|8624|1236
